poliza_id,edad_conductor,sexo,estado_civil,nivel_estudios,ocupacion,zona_residencia,region,antiguedad_cliente_anios,ingreso_mensual_mxn,score_crediticio,prima_mensual_mxn,suma_asegurada_mxn,deducible_pct,historial_siniestros_3_anios,km_anuales,edad_vehiculo_anios,tipo_vehiculo,uso_vehiculo,segmento_marca,metodo_pago,canal_venta,tiene_gps,asistencia_vial,mantenimiento_al_dia,dias_hasta_renovacion,puntaje_riesgo_zona,numero_siniestros_12m,costo_esperado_anual_mxn,riesgo_alto,clase_costo,km_por_anio_vehiculo,log_ingreso,ratio_prima_ingreso,siniestros_x_suma,siniestros_x_prima,grupo_edad
POL-00083,59,Femenino,Soltero,Licenciatura,Otro,Urbana,Occidente,2.0,43799.0,546.0,350.0,295082.0,5,0,28801.0,11.5,Sedan,Particular,Medio,Mensual,Agente,No,Si,Si,48,74.0,0,5126,0,Medio,2304.08,10.687389096364537,0.007990867579908675,0.0,0.0,Adulto
POL-00084,33,Masculino,Soltero,Licenciatura,Desconocido,Rural,Norte,12.2,21511.5,681.0,416.0,247826.0,10,0,15329.0,6.0,SUV,Particular,Economico,Anual,Agente,Si,No,Si,167,43.1,0,5797,0,Medio,2189.8571428571427,9.976389440519794,0.01933759442184776,0.0,0.0,Adulto_joven
POL-00085,29,Masculino,Soltero,Licenciatura,Empleado,Urbana,Norte,4.9,18017.0,689.0,350.0,250809.0,5,0,22355.0,2.4,SUV,Trabajo,Economico,Mensual,Agente,No,Si,No,317,66.3,0,2695,0,Bajo,6575.0,9.799126537211386,0.019425019425019424,0.0,0.0,Adulto_joven
POL-00086,33,Masculino,Casado,Preparatoria,Empleado,Suburbana,Occidente,0.2,19531.0,471.0,543.0,440204.0,5,0,9147.0,10.7,SUV,Particular,Medio,Mensual,Agente,No,No,Si,270,43.6,0,4781,0,Medio,781.7948717948718,9.87980942518155,0.027800532459553554,0.0,0.0,Adulto_joven
POL-00087,52,Masculino,Soltero,Posgrado,Empresario,Suburbana,Bajio,9.5,20410.0,651.0,1017.0,833814.0,5,1,2500.0,3.1,Pickup,Particular,Premium,Anual,Agente,Si,No,Si,157,45.7,0,14016,1,Alto,609.7560975609757,9.923829250194043,0.04982607417568958,0.0,0.0,Adulto
POL-00088,44,Femenino,Soltero,Licenciatura,Empleado,Urbana,Occidente,2.7,14339.0,598.0,1590.0,597533.0,5,0,7754.0,7.2,Deportivo,Particular,Medio,Anual,Agente,No,Si,Si,20,58.6,0,12091,1,Alto,945.6097560975611,9.57080811415361,0.1108786610878661,0.0,0.0,Adulto
POL-00089,33,Femenino,Soltero,Posgrado,Estudiante,Urbana,Centro,2.5,17239.0,659.0,446.0,275644.0,10,0,2500.0,5.8,Compacto,Particular,Medio,Mensual,Agente,Si,No,Si,104,59.1,0,5371,0,Medio,367.64705882352945,9.754987544217684,0.025870069605568445,0.0,0.0,Adulto_joven
POL-00090,47,Femenino,Soltero,Preparatoria,Otro,Urbana,Norte,3.3,18961.0,590.0,350.0,285994.0,10,0,27116.0,7.5,Sedan,Trabajo,Medio,Anual,Online,No,Si,Si,289,75.0,0,3521,0,Bajo,3190.1176470588234,9.850192255477904,0.01845796856871638,0.0,0.0,Adulto
POL-00091,41,Masculino,Viudo,Preparatoria,Estudiante,Suburbana,Bajio,0.6,53417.0,647.0,726.0,286329.0,10,1,16680.0,13.8,Sedan,Particular,Medio,Trimestral,Online,Si,Si,No,120,64.5,0,3684,0,Bajo,1127.0270270270269,10.885903046801726,0.01359092440750309,0.0,0.0,Adulto
POL-00092,53,No especificado,Casado,Secundaria,Empresario,Urbana,Centro,2.5,37028.0,634.0,594.0,336217.0,5,0,10414.0,5.3,Sedan,Particular,Medio,Mensual,Online,No,Si,Si,191,55.0,0,5883,0,Medio,1653.015873015873,10.519456668412039,0.016041481001377297,0.0,0.0,Adulto
POL-00093,31,Femenino,Divorciado,Licenciatura,Empleado,Urbana,Bajio,7.1,36785.0,638.0,632.0,327633.0,10,1,17989.0,2.4,Sedan,Particular,Medio,Mensual,Agente,No,Si,Si,228,68.2,0,6133,0,Medio,5290.882352941177,10.512872616990743,0.01718044908389061,0.0,0.0,Adulto_joven
POL-00094,36,Masculino,Casado,Secundaria,Empresario,Suburbana,Bajio,0.1,26964.0,596.0,418.0,427463.0,5,0,16541.0,3.4,SUV,Particular,Medio,Mensual,Banco,No,Si,Si,180,47.5,1,13693,1,Alto,3759.3181818181815,10.202295007771328,0.015501576117188949,427463.0,418.0,Adulto_joven
POL-00095,35,Femenino,Soltero,Preparatoria,Independiente,Urbana,Centro,1.3,11900.0,651.0,1293.0,247404.0,5,0,18915.0,2.3,SUV,Taxi/Plataforma,Economico,Mensual,Agente,No,No,Si,351,76.2,0,2580,0,Bajo,5731.818181818182,9.38437770918244,0.10864633224098816,0.0,0.0,Adulto_joven
POL-00096,21,Masculino,Casado,Preparatoria,Desconocido,Suburbana,Bajio,0.0,21504.0,569.0,356.0,383081.0,10,0,22152.0,1.8,Sedan,Particular,Medio,Mensual,Online,Si,Si,Si,224,51.1,1,14127,1,Alto,7911.428571428572,9.976040745217837,0.016554289700069752,383081.0,356.0,Joven
POL-00097,44,Femenino,Soltero,Licenciatura,Profesor,Urbana,Norte,2.1,37518.0,679.0,879.0,393593.0,5,0,13905.0,9.9,Pickup,Trabajo,Medio,Trimestral,Agente,Si,Si,Si,233,64.9,0,7821,0,Medio,1275.6880733944954,10.532602750312952,0.02342812974759455,0.0,0.0,Adulto
POL-00098,43,Masculino,Soltero,Licenciatura,Estudiante,Urbana,Bajio,5.2,11012.0,693.0,350.0,465939.0,5,0,10661.0,5.7,Pickup,Trabajo,Medio,Anual,Online,Si,No,Si,265,59.0,0,9269,0,Medio,1591.1940298507461,9.306831672164943,0.031780622900208846,0.0,0.0,Adulto
POL-00099,40,Masculino,Soltero,Secundaria,Estudiante,Suburbana,Norte,6.4,31223.0,592.0,1445.0,196932.0,15,0,20053.0,4.9,Sedan,Taxi/Plataforma,Economico,Mensual,Agente,No,No,No,345,37.7,0,1611,0,Bajo,3398.8135593220336,10.348942308860451,0.04627850371509096,0.0,0.0,Adulto
POL-00100,37,Femenino,Soltero,Preparatoria,Empleado,Urbana,Norte,11.6,78923.0,764.0,350.0,216728.0,15,0,19913.0,4.0,SUV,Trabajo,Economico,Mensual,Banco,No,Si,Si,313,71.1,1,5121,0,Medio,3982.6,11.276240643089352,0.004434645988545943,216728.0,350.0,Adulto_joven
POL-00101,22,Femenino,Soltero,Licenciatura,Desconocido,Urbana,Occidente,3.8,39450.0,626.0,532.0,155254.0,5,0,16054.0,8.6,Compacto,Particular,Economico,Mensual,Broker,No,Si,Si,364,67.8,0,2176,0,Bajo,1672.2916666666667,10.58281467449521,0.01348508276089326,0.0,0.0,Joven
POL-00102,35,Femenino,Soltero,Posgrado,Profesor,Suburbana,Sur,1.2,47883.0,765.0,1952.0,386479.0,3,1,27477.0,12.2,SUV,Taxi/Plataforma,Medio,Trimestral,Banco,No,Si,Si,217,53.0,0,6433,0,Medio,2081.590909090909,10.77653669837126,0.04076518252443405,0.0,0.0,Adulto_joven
POL-00103,36,Femenino,Casado,Licenciatura,Empleado,Urbana,Centro,10.3,24807.0,602.0,528.0,231826.0,5,1,13092.0,3.1,Sedan,Particular,Economico,Trimestral,Agente,Si,Si,Si,210,60.2,0,3042,0,Bajo,3193.1707317073174,10.118921460780285,0.02128345694937117,0.0,0.0,Adulto_joven
POL-00104,30,Femenino,Soltero,Posgrado,Independiente,Rural,Occidente,6.0,37465.0,498.0,453.0,182279.0,15,1,10551.0,7.0,Sedan,Particular,Economico,Mensual,Agente,No,No,Si,98,40.8,0,4164,0,Bajo,1318.875,10.531189134021004,0.012090962472641862,0.0,0.0,Adulto_joven
POL-00105,38,Masculino,Soltero,Licenciatura,Empleado,Rural,Centro,3.4,14824.0,680.0,350.0,190022.0,5,0,17800.0,9.5,Sedan,Particular,Economico,Trimestral,Broker,Si,Si,No,108,48.3,0,1880,0,Bajo,1695.2380952380952,9.604070223865927,0.023608768971332208,0.0,0.0,Adulto_joven
POL-00106,45,Masculino,Casado,Licenciatura,Empresario,Urbana,Norte,4.8,34082.0,669.0,391.0,174387.0,15,2,11788.0,6.2,Sedan,Particular,Economico,Mensual,Agente,No,No,Si,344,72.9,0,3458,0,Bajo,1637.2222222222222,10.436554005238014,0.011471994836135316,0.0,0.0,Adulto
POL-00107,65,Masculino,Soltero,Secundaria,Otro,Urbana,Norte,10.3,31531.0,653.0,392.0,256787.0,3,0,18225.0,8.2,Compacto,Particular,Medio,Trimestral,Broker,Si,No,Si,252,55.6,0,5050,0,Medio,1980.9782608695655,10.358758182179798,0.012431815298744132,0.0,0.0,Mayor
POL-00108,42,Femenino,Soltero,Licenciatura,Empleado,Suburbana,Norte,5.0,25803.0,602.0,555.0,273713.0,5,0,10918.0,2.4,Sedan,Particular,Medio,Mensual,Agente,Si,No,Si,11,44.9,0,6921,0,Medio,3211.1764705882356,10.158284797652133,0.021508293287862346,0.0,0.0,Adulto
POL-00109,43,Masculino,Divorciado,Licenciatura,Empleado,Urbana,Norte,1.8,45370.0,647.0,350.0,205396.0,5,1,13299.0,12.4,Sedan,Particular,Economico,Mensual,Broker,No,Si,No,117,53.9,0,4288,0,Bajo,992.4626865671642,10.722628413411364,0.0077141786603777745,0.0,0.0,Adulto
POL-00110,39,Masculino,Soltero,Licenciatura,Estudiante,Urbana,Centro,5.0,16358.0,651.0,1048.0,350911.0,5,1,25900.0,8.7,Sedan,Particular,Medio,Mensual,Broker,Si,No,No,87,66.6,0,7689,0,Medio,2670.1030927835054,9.702533483594172,0.06406259551317317,0.0,0.0,Adulto_joven
POL-00111,18,Femenino,Soltero,Preparatoria,Independiente,Suburbana,Centro,0.2,19849.0,627.0,350.0,147571.0,15,1,13269.0,7.4,Compacto,Particular,Economico,Anual,Online,Si,No,Si,343,57.1,0,3200,0,Bajo,1579.642857142857,9.895959286115337,0.017632241813602016,0.0,0.0,Joven
POL-00112,40,Masculino,Casado,Preparatoria,Empleado,Urbana,Centro,2.0,23186.0,713.0,350.0,161566.0,5,0,11106.0,9.2,Sedan,Trabajo,Economico,Mensual,Agente,No,No,Si,208,62.8,0,2304,0,Bajo,1088.8235294117649,10.05134705577498,0.015094665114072542,0.0,0.0,Adulto
POL-00113,41,Masculino,Soltero,Preparatoria,Empleado,Rural,Occidente,2.1,12488.0,664.0,643.0,326984.0,5,1,21939.0,4.4,Sedan,Particular,Medio,Anual,Agente,Si,No,No,129,36.7,0,5541,0,Medio,4062.7777777777774,9.432603535863086,0.051485307070221795,0.0,0.0,Adulto
POL-00114,72,Femenino,Casado,Preparatoria,Empleado,Urbana,Bajio,0.7,24925.0,696.0,522.0,376810.0,5,1,9719.0,2.7,SUV,Particular,Medio,Mensual,Broker,Si,Si,Si,328,62.3,0,7392,0,Medio,2626.7567567567567,10.123666714386323,0.02094198828532456,0.0,0.0,Mayor
POL-00115,37,Femenino,Casado,Secundaria,Empleado,Urbana,Centro,0.1,8547.0,633.0,350.0,389483.0,10,1,11689.0,2.3,SUV,Particular,Medio,Mensual,Broker,Si,No,Si,182,83.5,0,3759,0,Bajo,3542.1212121212125,9.053452616439039,0.04094525035095929,0.0,0.0,Adulto_joven
POL-00116,44,Femenino,Soltero,Licenciatura,Empleado,Urbana,Bajio,0.6,39129.0,624.0,350.0,274979.0,5,0,18671.0,2.1,Sedan,Particular,Medio,Mensual,Agente,No,No,Si,82,74.5,0,3904,0,Bajo,6022.903225806452,10.574644715204458,0.008944543828264758,0.0,0.0,Adulto
POL-00117,40,Femenino,Casado,Secundaria,Independiente,Rural,Sur,4.3,22572.0,563.0,628.0,328445.0,10,1,20661.0,6.9,Sedan,Particular,Medio,Trimestral,Agente,No,Si,No,253,47.8,0,6728,0,Medio,2615.3164556962024,10.024509780783578,0.027820847915651443,0.0,0.0,Adulto
POL-00118,25,Masculino,Casado,Secundaria,Estudiante,Suburbana,Occidente,6.5,16520.0,622.0,458.0,157414.0,5,1,22213.0,4.1,Compacto,Particular,Economico,Anual,Banco,Si,No,Si,4,52.6,0,1794,0,Bajo,4355.490196078432,9.712387577930592,0.0277222928394165,0.0,0.0,Adulto_joven
POL-00119,55,Masculino,Soltero,Preparatoria,Independiente,Suburbana,Occidente,17.8,13903.0,401.0,1683.0,369485.0,5,0,11390.0,12.0,Deportivo,Particular,Economico,Anual,Online,No,No,Si,302,49.9,0,8703,0,Medio,876.1538461538462,9.539931847505173,0.12104430379746836,0.0,0.0,Adulto
POL-00120,50,Masculino,Casado,Licenciatura,Independiente,Urbana,Sur,1.7,19337.0,606.0,419.0,176773.0,3,0,18778.0,10.6,Sedan,Particular,Economico,Trimestral,Banco,No,No,Si,23,57.7,0,3064,0,Bajo,1618.7931034482758,9.869827351043494,0.021667183783224738,0.0,0.0,Adulto
POL-00121,50,Femenino,Soltero,Preparatoria,Empleado,Urbana,Centro,3.7,32123.0,644.0,350.0,307444.0,3,0,12936.0,8.6,Sedan,Particular,Medio,Trimestral,Banco,No,No,No,120,56.5,0,4856,0,Medio,1347.5,10.377358693308352,0.010895280786950566,0.0,0.0,Adulto
POL-00122,28,Femenino,Casado,Preparatoria,Estudiante,Urbana,Occidente,11.1,29734.0,692.0,936.0,149328.0,5,0,12169.0,7.6,Sedan,Taxi/Plataforma,Economico,Anual,Broker,No,Si,Si,94,60.5,0,3838,0,Bajo,1415.0,10.300080082140694,0.03147805616277115,0.0,0.0,Adulto_joven
POL-00123,58,Masculino,Soltero,Licenciatura,Independiente,Urbana,Occidente,0.7,14924.0,630.0,767.0,174610.0,15,1,22118.0,3.4,Compacto,Particular,Economico,Mensual,Agente,Si,No,No,223,57.4,0,4194,0,Bajo,5026.818181818181,9.610792938260802,0.05139028475711893,0.0,0.0,Adulto
POL-00124,22,Masculino,Casado,Preparatoria,Otro,Urbana,Occidente,5.1,13815.0,676.0,350.0,445235.0,3,0,12477.0,3.8,SUV,Trabajo,Medio,Anual,Agente,No,No,No,238,60.1,0,9609,0,Medio,2599.375,9.533582619826515,0.0253329473074696,0.0,0.0,Joven
POL-00125,48,Femenino,Soltero,Posgrado,Empleado,Suburbana,Sur,5.6,31574.0,651.0,350.0,153529.0,5,0,17030.0,3.4,Compacto,Particular,Economico,Anual,Agente,No,No,Si,226,49.2,0,4464,0,Bajo,3870.454545454545,10.360120947218691,0.011084718923198733,0.0,0.0,Adulto
POL-00126,68,Masculino,Casado,Posgrado,Empleado,Urbana,Centro,0.4,14787.0,646.0,350.0,207173.0,5,1,16356.0,2.6,Pickup,Particular,Economico,Mensual,Broker,No,No,Si,141,64.8,0,6444,0,Medio,4543.333333333333,9.601571320056523,0.023667838788206653,0.0,0.0,Mayor
POL-00127,27,Masculino,Soltero,Preparatoria,Empleado,Rural,Occidente,7.9,22737.0,524.0,1390.0,132250.0,5,1,9611.0,5.0,Compacto,Taxi/Plataforma,Economico,Trimestral,Online,Si,Si,Si,50,37.0,0,3260,0,Bajo,1601.8333333333333,10.031792812689051,0.06113114609904125,0.0,0.0,Adulto_joven
POL-00128,33,Femenino,Casado,Preparatoria,Independiente,Urbana,Occidente,6.7,23550.0,559.0,511.0,143278.0,10,0,20814.0,9.5,Compacto,Trabajo,Economico,Mensual,Agente,Si,Si,No,144,69.0,0,3188,0,Bajo,1982.2857142857142,10.066923561388053,0.021697592458918943,0.0,0.0,Adulto_joven
POL-00129,41,Femenino,Casado,Licenciatura,Empleado,Rural,Norte,0.1,21511.5,636.0,350.0,305402.0,10,0,18582.0,4.8,Compacto,Particular,Medio,Mensual,Agente,No,No,Si,337,40.5,0,4457,0,Bajo,3203.793103448276,9.976389440519794,0.016269610691458453,0.0,0.0,Adulto
POL-00130,33,Masculino,Casado,Secundaria,Empleado,Urbana,Norte,0.4,35272.0,746.0,389.0,414182.0,3,0,4575.0,3.3,SUV,Particular,Medio,Trimestral,Agente,No,No,Si,327,66.7,0,9009,0,Medio,1063.953488372093,10.470873077735911,0.011028265245371814,0.0,0.0,Adulto_joven
POL-00131,20,Femenino,Casado,Preparatoria,Independiente,Urbana,Occidente,0.2,10984.0,651.0,350.0,150469.0,10,0,17026.0,4.8,Sedan,Particular,Economico,Mensual,Banco,Si,Si,Si,306,59.0,1,11899,1,Alto,2935.5172413793102,9.30428598481871,0.03186162949476559,150469.0,350.0,Joven
POL-00132,41,Femenino,Casado,Preparatoria,Independiente,Urbana,Bajio,1.6,7690.0,651.0,772.0,236183.0,5,1,11249.0,5.9,SUV,Particular,Economico,Mensual,Online,Si,No,Si,51,70.5,0,3572,0,Bajo,1630.2898550724638,8.947806093057054,0.10037706410089715,0.0,0.0,Adulto
POL-00133,26,Femenino,Casado,Posgrado,Empleado,Urbana,Occidente,2.8,16102.0,649.0,664.0,361683.0,5,3,21534.0,3.9,SUV,Particular,Medio,Anual,Online,No,No,Si,11,60.7,1,15003,1,Alto,4394.69387755102,9.686760869017997,0.0412345525678445,361683.0,664.0,Adulto_joven
POL-00134,46,Femenino,Divorciado,Secundaria,Empleado,Suburbana,Sur,3.0,59257.0,596.0,476.0,375703.0,5,0,7550.0,5.0,SUV,Trabajo,Medio,Mensual,Agente,Si,No,Si,336,62.9,0,4421,0,Bajo,1258.3333333333333,10.989656070979896,0.008032670694252253,0.0,0.0,Adulto
POL-00135,28,Masculino,Soltero,Licenciatura,Independiente,Urbana,Norte,1.2,66903.0,609.0,626.0,359577.0,10,1,13539.0,20.1,Sedan,Trabajo,Medio,Mensual,Broker,No,No,Si,94,63.2,0,8476,0,Medio,641.6587677725119,11.11101403506136,0.009356690182948702,0.0,0.0,Adulto_joven
POL-00136,60,Masculino,Casado,Licenciatura,Estudiante,Urbana,Centro,9.7,60231.0,682.0,428.0,473564.0,5,0,17491.0,2.0,Pickup,Particular,Medio,Trimestral,Agente,No,Si,No,128,64.2,0,7503,0,Medio,5830.333333333333,11.005959051529958,0.007105857351573914,0.0,0.0,Mayor
POL-00137,30,Femenino,Casado,Preparatoria,Estudiante,Suburbana,Centro,1.8,19785.0,546.0,558.0,256537.0,5,1,15799.0,1.1,SUV,Trabajo,Economico,Mensual,Online,No,No,Si,10,54.7,0,3412,0,Bajo,7523.333333333333,9.892729895883168,0.02820175881936723,0.0,0.0,Adulto_joven
POL-00138,36,Masculino,Viudo,Secundaria,Profesor,Suburbana,Centro,0.2,8255.0,694.0,1307.0,875067.0,5,2,19696.0,5.7,Pickup,Trabajo,Premium,Mensual,Agente,Si,No,Si,271,56.5,0,17193,1,Alto,2939.7014925373132,9.018695487721343,0.1583091085271318,0.0,0.0,Adulto_joven
POL-00139,51,Masculino,Divorciado,Posgrado,Estudiante,Suburbana,Norte,1.4,6064.0,621.0,429.0,355770.0,5,0,7149.0,6.7,Sedan,Particular,Medio,Mensual,Agente,Si,No,No,356,57.4,0,1790,0,Bajo,928.4415584415584,8.71028982137815,0.07073371805441055,0.0,0.0,Adulto
POL-00140,24,Masculino,Soltero,Preparatoria,Independiente,Urbana,Norte,3.0,15695.0,712.0,923.0,209718.0,5,1,24586.0,4.9,SUV,Particular,Economico,Mensual,Agente,No,No,Si,91,79.2,0,5061,0,Medio,4167.118644067797,9.661161181805145,0.058804791029561675,0.0,0.0,Joven
POL-00141,43,Femenino,Soltero,Licenciatura,Profesor,Suburbana,Sur,2.1,19729.0,722.0,481.0,174522.0,5,1,18388.0,2.8,Sedan,Particular,Economico,Mensual,Online,No,Si,Si,8,55.3,0,2730,0,Bajo,4838.9473684210525,9.889895599016661,0.02437911809427268,0.0,0.0,Adulto
POL-00142,57,Femenino,Casado,Preparatoria,Empleado,Suburbana,Sur,1.3,21511.5,525.0,479.0,147125.0,10,1,22978.0,11.9,Compacto,Trabajo,Economico,Anual,Online,No,No,No,122,49.5,1,7589,0,Medio,1781.2403100775193,9.976389440519794,0.022266124346310284,147125.0,479.0,Adulto
POL-00143,19,No especificado,Casado,Preparatoria,Empleado,Urbana,Centro,0.6,35458.0,606.0,350.0,225645.0,5,0,20308.0,5.5,SUV,Trabajo,Economico,Mensual,Agente,No,No,No,263,60.8,0,6332,0,Medio,3124.3076923076924,10.476132378440926,0.009870554725175555,0.0,0.0,Joven
POL-00144,42,Masculino,Casado,Preparatoria,Independiente,Urbana,Centro,6.8,24931.0,586.0,641.0,557016.0,5,0,15436.0,5.8,Sedan,Particular,Premium,Mensual,Agente,No,No,Si,280,63.9,1,14809,1,Alto,2270.0,10.123907397928742,0.025709931012353603,557016.0,641.0,Adulto
POL-00145,43,Femenino,Casado,Secundaria,Profesor,Urbana,Centro,22.2,13486.0,514.0,536.0,632684.0,10,0,8437.0,8.5,Sedan,Particular,Premium,Anual,Banco,No,No,No,118,76.9,0,7072,0,Medio,888.1052631578947,9.509481537516857,0.03974197375250241,0.0,0.0,Adulto
POL-00146,50,Femenino,Casado,Secundaria,Otro,Urbana,Occidente,1.6,12970.0,573.0,499.0,289241.0,10,1,12400.0,4.7,Pickup,Trabajo,Economico,Anual,Agente,No,No,Si,189,53.9,0,6678,0,Medio,2175.438596491228,9.470471375340674,0.03847043404517771,0.0,0.0,Adulto
POL-00147,24,Femenino,Soltero,Licenciatura,Independiente,Urbana,Centro,1.9,25300.0,833.0,350.0,157883.0,5,0,24243.0,4.5,Sedan,Trabajo,Economico,Mensual,Agente,Si,No,Si,278,58.4,0,1087,0,Bajo,4407.818181818182,10.138599199626192,0.013833445318366862,0.0,0.0,Joven
POL-00148,23,Masculino,Casado,Preparatoria,Estudiante,Urbana,Centro,3.8,32279.0,696.0,1729.0,491071.0,5,0,23120.0,11.9,Deportivo,Particular,Desconocido,Mensual,Agente,No,No,No,299,63.2,0,10075,0,Medio,1792.2480620155038,10.382203122383885,0.053562577447335814,0.0,0.0,Joven
POL-00149,47,Masculino,Casado,Secundaria,Independiente,Suburbana,Bajio,5.1,27292.0,794.0,350.0,193690.0,10,0,12092.0,1.6,SUV,Particular,Economico,Trimestral,Banco,No,No,Si,55,43.3,0,3792,0,Bajo,4650.7692307692305,10.214385538037911,0.012823800974608874,0.0,0.0,Adulto
POL-00150,44,Masculino,Soltero,Preparatoria,Empleado,Suburbana,Sur,2.0,21511.5,712.0,426.0,440427.0,5,0,2500.0,6.5,Sedan,Trabajo,Medio,Trimestral,Agente,No,Si,Si,195,46.7,1,9993,0,Medio,333.3333333333333,9.976389440519794,0.01980244044160372,440427.0,426.0,Adulto
POL-00151,43,Femenino,Casado,Licenciatura,Empleado,Rural,Centro,9.4,31466.0,594.0,586.0,456783.0,5,1,14330.0,6.2,Pickup,Particular,Medio,Trimestral,Broker,No,Si,Si,22,58.6,0,6391,0,Medio,1990.2777777777778,10.356694656629713,0.018622684081736424,0.0,0.0,Adulto
POL-00152,45,Masculino,Casado,Secundaria,Estudiante,Suburbana,Norte,3.3,27807.0,621.0,454.0,309788.0,3,0,13918.0,4.1,Sedan,Particular,Medio,Mensual,Agente,Si,Si,Si,264,47.6,0,3022,0,Bajo,2729.0196078431372,10.233079028065118,0.016326237054085157,0.0,0.0,Adulto
POL-00153,31,Masculino,Soltero,Licenciatura,Empleado,Urbana,Norte,2.4,12209.0,694.0,350.0,274239.0,15,0,14126.0,4.9,Compacto,Trabajo,Medio,Mensual,Agente,Si,No,Si,244,68.3,0,4371,0,Bajo,2394.237288135593,9.41001056710475,0.028665028665028666,0.0,0.0,Adulto_joven
POL-00154,43,Femenino,Soltero,Secundaria,Empresario,Rural,Sur,4.2,14292.0,683.0,350.0,328862.0,3,0,18407.0,11.3,Sedan,Particular,Medio,Mensual,Agente,No,Si,Si,259,58.6,0,3782,0,Bajo,1496.5040650406504,9.567525185909115,0.024487511369201707,0.0,0.0,Adulto
POL-00155,44,Masculino,Divorciado,Secundaria,Empleado,Rural,Occidente,12.2,32128.0,607.0,2457.0,1083449.0,5,0,20319.0,3.1,Deportivo,Trabajo,Premium,Trimestral,Online,Si,No,Si,230,33.2,0,19915,1,Alto,4955.8536585365855,10.37751432806502,0.07647296834635377,0.0,0.0,Adulto
POL-00156,31,Masculino,Soltero,Secundaria,Empleado,Urbana,Centro,6.3,19338.0,537.0,350.0,211460.0,5,0,20947.0,8.2,SUV,Particular,Economico,Trimestral,Agente,No,No,Si,209,72.5,0,3373,0,Bajo,2276.8478260869565,9.8698790613623,0.01809814364755158,0.0,0.0,Adulto_joven
POL-00157,64,Femenino,Casado,Licenciatura,Empleado,Suburbana,Sur,0.2,52724.0,850.0,636.0,266902.0,10,1,17951.0,5.4,Compacto,Particular,Medio,Mensual,Online,No,No,Si,161,63.3,0,3409,0,Bajo,2804.84375,10.872845005346976,0.012062588904694168,0.0,0.0,Mayor
POL-00158,46,Masculino,Casado,Secundaria,Desconocido,Rural,Norte,1.6,28982.0,639.0,350.0,165007.0,5,0,5596.0,7.7,Sedan,Particular,Economico,Mensual,Agente,No,Si,Si,353,43.8,0,4082,0,Bajo,643.2183908045978,10.274464730185619,0.012076044577855985,0.0,0.0,Adulto
POL-00159,25,Femenino,Casado,Secundaria,Independiente,Urbana,Centro,2.5,16834.0,626.0,350.0,171627.0,10,0,13623.0,6.8,Sedan,Particular,Economico,Anual,Agente,No,Si,Si,169,62.6,0,500,0,Bajo,1746.5384615384617,9.731215331595175,0.02079002079002079,0.0,0.0,Adulto_joven
POL-00160,49,Masculino,Casado,Preparatoria,Empleado,Rural,Norte,1.5,21877.0,659.0,493.0,253517.0,10,1,28172.0,1.1,Pickup,Particular,Economico,Mensual,Banco,No,No,No,338,46.0,0,4577,0,Bajo,13415.238095238095,9.993236844679735,0.02253405247280373,0.0,0.0,Adulto
POL-00161,27,Masculino,Soltero,Licenciatura,Estudiante,Urbana,Occidente,4.8,22780.0,632.0,350.0,383281.0,5,0,17558.0,3.1,Pickup,Particular,Medio,Mensual,Online,No,Si,Si,289,44.2,0,7221,0,Medio,4282.439024390244,10.033682134193954,0.015363680259865677,0.0,0.0,Adulto_joven
POL-00162,50,Masculino,Casado,Preparatoria,Empleado,Urbana,Norte,7.0,14738.0,659.0,462.0,246202.0,10,1,17523.0,3.4,Sedan,Particular,Economico,Trimestral,Agente,No,No,Si,226,66.8,0,2916,0,Bajo,3982.4999999999995,9.598252320836758,0.03134541013637289,0.0,0.0,Adulto
POL-00163,55,Masculino,Soltero,Preparatoria,Profesor,Urbana,Centro,5.3,13318.0,747.0,1633.0,437836.0,3,0,17477.0,2.8,SUV,Taxi/Plataforma,Medio,Mensual,Online,Si,No,Si,360,56.6,1,35876,1,Alto,4599.21052631579,9.49694686620103,0.12260680231248593,437836.0,1633.0,Adulto
POL-00164,29,Femenino,Casado,Secundaria,Independiente,Suburbana,Norte,18.2,32356.0,641.0,350.0,274764.0,15,0,17785.0,3.7,Sedan,Particular,Medio,Mensual,Online,No,No,Si,362,56.4,0,3402,0,Bajo,3784.0425531914893,10.38458565982913,0.01081682479834348,0.0,0.0,Adulto_joven
POL-00165,53,Masculino,Soltero,Preparatoria,Empleado,Suburbana,Centro,1.3,35021.0,563.0,350.0,167127.0,10,0,2500.0,5.8,SUV,Particular,Economico,Mensual,Agente,Si,No,Si,42,32.5,0,969,0,Bajo,367.64705882352945,10.463731714431846,0.009993718234252755,0.0,0.0,Adulto
POL-00166,45,Masculino,Casado,Licenciatura,Independiente,Rural,Sur,8.3,30665.0,638.0,605.0,294660.0,15,0,14183.0,9.0,Sedan,Particular,Medio,Mensual,Online,No,Si,Si,194,37.0,0,4762,0,Bajo,1418.3,10.330909827996335,0.01972868975412509,0.0,0.0,Adulto
POL-00167,51,Femenino,Soltero,Licenciatura,Empleado,Urbana,Centro,5.8,50626.0,615.0,350.0,347389.0,10,0,15292.0,2.2,Sedan,Particular,Medio,Mensual,Agente,Si,Si,Si,11,64.7,0,6807,0,Medio,4778.75,10.832240309801332,0.006913307128607265,0.0,0.0,Adulto
